ch1_delta_power,ch1_theta_power,ch1_alpha_power,ch1_beta_power,ch1_gamma_power,ch2_delta_power,ch2_theta_power,ch2_alpha_power,ch2_beta_power,ch2_gamma_power,ch3_delta_power,ch3_theta_power,ch3_alpha_power,ch3_beta_power,ch3_gamma_power,ch4_delta_power,ch4_theta_power,ch4_alpha_power,ch4_beta_power,ch4_gamma_power,ch5_delta_power,ch5_theta_power,ch5_alpha_power,ch5_beta_power,ch5_gamma_power,ch6_delta_power,ch6_theta_power,ch6_alpha_power,ch6_beta_power,ch6_gamma_power,Online_id,Dream_emotion,Video_type
-11.013271454202629,-11.353932064683649,-11.91060606250245,-12.625288236508288,-13.15330652040082,-11.048448942217549,-11.373946446770141,-11.951210965046027,-12.65404377299035,-13.215947320175527,-11.230972071359975,-11.872543936452379,-12.222790683181287,-12.810640900498836,-13.244515563748005,-11.297339568801029,-11.899643759673282,-12.320623290161507,-12.862063544004235,-13.299669756236256,-11.415625435466746,-11.978161017540714,-12.288874606807513,-12.79082183792095,-13.119512531593081,-11.305820822367206,-11.926464665963794,-12.300053844818335,-12.820257577545211,-13.17673790193447,S0271,relatively unhappy,Neutral
-11.013271454202629,-11.353932064683649,-11.91060606250245,-12.625288236508288,-13.15330652040082,-11.048448942217549,-11.373946446770141,-11.951210965046027,-12.65404377299035,-13.215947320175527,-11.230972071359975,-11.872543936452379,-12.222790683181287,-12.810640900498836,-13.244515563748005,-11.297339568801029,-11.899643759673282,-12.320623290161507,-12.862063544004235,-13.299669756236256,-11.415625435466746,-11.978161017540714,-12.288874606807513,-12.79082183792095,-13.119512531593081,-11.305820822367206,-11.926464665963794,-12.300053844818335,-12.820257577545211,-13.17673790193447,S0271,calm,Neutral
-11.013271454202629,-11.353932064683649,-11.91060606250245,-12.625288236508288,-13.15330652040082,-11.048448942217549,-11.373946446770141,-11.951210965046027,-12.65404377299035,-13.215947320175527,-11.230972071359975,-11.872543936452379,-12.222790683181287,-12.810640900498836,-13.244515563748005,-11.297339568801029,-11.899643759673282,-12.320623290161507,-12.862063544004235,-13.299669756236256,-11.415625435466746,-11.978161017540714,-12.288874606807513,-12.79082183792095,-13.119512531593081,-11.305820822367206,-11.926464665963794,-12.300053844818335,-12.820257577545211,-13.17673790193447,S0271,calm,Neutral
-10.767131608024739,-11.238826329363963,-11.815885214175225,-12.343288703083957,-12.898161724906439,-10.662076088508423,-11.16190881852906,-11.766543136724048,-12.267702248489659,-12.873587823520152,-11.198178317958698,-11.629968608735618,-12.07301527690116,-12.549857511196274,-12.958284149293686,-11.256320001573048,-11.695229350546926,-12.173904124894262,-12.584334853330033,-12.97862008691109,-11.292161664031791,-11.700149988031512,-12.122010808147913,-12.589766729966763,-12.958359820139814,-11.351053917058067,-11.776113484676928,-12.24062276334406,-12.686670334512206,-13.125528863476692,S0281,relatively happy,Positive
-10.767131608024739,-11.238826329363963,-11.815885214175225,-12.343288703083957,-12.898161724906439,-10.662076088508423,-11.16190881852906,-11.766543136724048,-12.267702248489659,-12.873587823520152,-11.198178317958698,-11.629968608735618,-12.07301527690116,-12.549857511196274,-12.958284149293686,-11.256320001573048,-11.695229350546926,-12.173904124894262,-12.584334853330033,-12.97862008691109,-11.292161664031791,-11.700149988031512,-12.122010808147913,-12.589766729966763,-12.958359820139814,-11.351053917058067,-11.776113484676928,-12.24062276334406,-12.686670334512206,-13.125528863476692,S0281,calm,Positive
-10.767131608024739,-11.238826329363963,-11.815885214175225,-12.343288703083957,-12.898161724906439,-10.662076088508423,-11.16190881852906,-11.766543136724048,-12.267702248489659,-12.873587823520152,-11.198178317958698,-11.629968608735618,-12.07301527690116,-12.549857511196274,-12.958284149293686,-11.256320001573048,-11.695229350546926,-12.173904124894262,-12.584334853330033,-12.97862008691109,-11.292161664031791,-11.700149988031512,-12.122010808147913,-12.589766729966763,-12.958359820139814,-11.351053917058067,-11.776113484676928,-12.24062276334406,-12.686670334512206,-13.125528863476692,S0281,calm,Positive
-10.767131608024739,-11.238826329363963,-11.815885214175225,-12.343288703083957,-12.898161724906439,-10.662076088508423,-11.16190881852906,-11.766543136724048,-12.267702248489659,-12.873587823520152,-11.198178317958698,-11.629968608735618,-12.07301527690116,-12.549857511196274,-12.958284149293686,-11.256320001573048,-11.695229350546926,-12.173904124894262,-12.584334853330033,-12.97862008691109,-11.292161664031791,-11.700149988031512,-12.122010808147913,-12.589766729966763,-12.958359820139814,-11.351053917058067,-11.776113484676928,-12.24062276334406,-12.686670334512206,-13.125528863476692,S0281,relatively happy,Positive
-10.767131608024739,-11.238826329363963,-11.815885214175225,-12.343288703083957,-12.898161724906439,-10.662076088508423,-11.16190881852906,-11.766543136724048,-12.267702248489659,-12.873587823520152,-11.198178317958698,-11.629968608735618,-12.07301527690116,-12.549857511196274,-12.958284149293686,-11.256320001573048,-11.695229350546926,-12.173904124894262,-12.584334853330033,-12.97862008691109,-11.292161664031791,-11.700149988031512,-12.122010808147913,-12.589766729966763,-12.958359820139814,-11.351053917058067,-11.776113484676928,-12.24062276334406,-12.686670334512206,-13.125528863476692,S0281,relatively unhappy,Positive
-10.767131608024739,-11.238826329363963,-11.815885214175225,-12.343288703083957,-12.898161724906439,-10.662076088508423,-11.16190881852906,-11.766543136724048,-12.267702248489659,-12.873587823520152,-11.198178317958698,-11.629968608735618,-12.07301527690116,-12.549857511196274,-12.958284149293686,-11.256320001573048,-11.695229350546926,-12.173904124894262,-12.584334853330033,-12.97862008691109,-11.292161664031791,-11.700149988031512,-12.122010808147913,-12.589766729966763,-12.958359820139814,-11.351053917058067,-11.776113484676928,-12.24062276334406,-12.686670334512206,-13.125528863476692,S0281,relatively happy,Positive
-10.767131608024739,-11.238826329363963,-11.815885214175225,-12.343288703083957,-12.898161724906439,-10.662076088508423,-11.16190881852906,-11.766543136724048,-12.267702248489659,-12.873587823520152,-11.198178317958698,-11.629968608735618,-12.07301527690116,-12.549857511196274,-12.958284149293686,-11.256320001573048,-11.695229350546926,-12.173904124894262,-12.584334853330033,-12.97862008691109,-11.292161664031791,-11.700149988031512,-12.122010808147913,-12.589766729966763,-12.958359820139814,-11.351053917058067,-11.776113484676928,-12.24062276334406,-12.686670334512206,-13.125528863476692,S0281,calm,Positive
-10.767131608024739,-11.238826329363963,-11.815885214175225,-12.343288703083957,-12.898161724906439,-10.662076088508423,-11.16190881852906,-11.766543136724048,-12.267702248489659,-12.873587823520152,-11.198178317958698,-11.629968608735618,-12.07301527690116,-12.549857511196274,-12.958284149293686,-11.256320001573048,-11.695229350546926,-12.173904124894262,-12.584334853330033,-12.97862008691109,-11.292161664031791,-11.700149988031512,-12.122010808147913,-12.589766729966763,-12.958359820139814,-11.351053917058067,-11.776113484676928,-12.24062276334406,-12.686670334512206,-13.125528863476692,S0281,calm,Positive
-10.767131608024739,-11.238826329363963,-11.815885214175225,-12.343288703083957,-12.898161724906439,-10.662076088508423,-11.16190881852906,-11.766543136724048,-12.267702248489659,-12.873587823520152,-11.198178317958698,-11.629968608735618,-12.07301527690116,-12.549857511196274,-12.958284149293686,-11.256320001573048,-11.695229350546926,-12.173904124894262,-12.584334853330033,-12.97862008691109,-11.292161664031791,-11.700149988031512,-12.122010808147913,-12.589766729966763,-12.958359820139814,-11.351053917058067,-11.776113484676928,-12.24062276334406,-12.686670334512206,-13.125528863476692,S0281,extremely happy,Positive
-10.767131608024739,-11.238826329363963,-11.815885214175225,-12.343288703083957,-12.898161724906439,-10.662076088508423,-11.16190881852906,-11.766543136724048,-12.267702248489659,-12.873587823520152,-11.198178317958698,-11.629968608735618,-12.07301527690116,-12.549857511196274,-12.958284149293686,-11.256320001573048,-11.695229350546926,-12.173904124894262,-12.584334853330033,-12.97862008691109,-11.292161664031791,-11.700149988031512,-12.122010808147913,-12.589766729966763,-12.958359820139814,-11.351053917058067,-11.776113484676928,-12.24062276334406,-12.686670334512206,-13.125528863476692,S0281,relatively unhappy,Positive
-10.767131608024739,-11.238826329363963,-11.815885214175225,-12.343288703083957,-12.898161724906439,-10.662076088508423,-11.16190881852906,-11.766543136724048,-12.267702248489659,-12.873587823520152,-11.198178317958698,-11.629968608735618,-12.07301527690116,-12.549857511196274,-12.958284149293686,-11.256320001573048,-11.695229350546926,-12.173904124894262,-12.584334853330033,-12.97862008691109,-11.292161664031791,-11.700149988031512,-12.122010808147913,-12.589766729966763,-12.958359820139814,-11.351053917058067,-11.776113484676928,-12.24062276334406,-12.686670334512206,-13.125528863476692,S0281,relatively unhappy,Positive
-10.767131608024739,-11.238826329363963,-11.815885214175225,-12.343288703083957,-12.898161724906439,-10.662076088508423,-11.16190881852906,-11.766543136724048,-12.267702248489659,-12.873587823520152,-11.198178317958698,-11.629968608735618,-12.07301527690116,-12.549857511196274,-12.958284149293686,-11.256320001573048,-11.695229350546926,-12.173904124894262,-12.584334853330033,-12.97862008691109,-11.292161664031791,-11.700149988031512,-12.122010808147913,-12.589766729966763,-12.958359820139814,-11.351053917058067,-11.776113484676928,-12.24062276334406,-12.686670334512206,-13.125528863476692,S0281,relatively unhappy,Positive
-10.941445769932571,-11.356046657228113,-11.839215706567316,-12.5160338864729,-12.961908480734762,-10.844324585225847,-11.212873835976149,-11.719959300263668,-12.423809084366418,-12.870480541489231,-11.417377813415285,-11.837232606617833,-12.222840687048986,-12.723679221194184,-13.096576132912663,-11.354167772992799,-11.814122530809286,-12.230348776807533,-12.723742603250383,-13.037853473270351,-11.51734159930693,-11.888192821514197,-12.242420463325097,-12.707637933200779,-13.067819645835911,-11.524982872975896,-11.945341627819817,-12.297677384808988,-12.771121146941736,-13.103942946552344,S0291,relatively happy,Positive
-10.941445769932571,-11.356046657228113,-11.839215706567316,-12.5160338864729,-12.961908480734762,-10.844324585225847,-11.212873835976149,-11.719959300263668,-12.423809084366418,-12.870480541489231,-11.417377813415285,-11.837232606617833,-12.222840687048986,-12.723679221194184,-13.096576132912663,-11.354167772992799,-11.814122530809286,-12.230348776807533,-12.723742603250383,-13.037853473270351,-11.51734159930693,-11.888192821514197,-12.242420463325097,-12.707637933200779,-13.067819645835911,-11.524982872975896,-11.945341627819817,-12.297677384808988,-12.771121146941736,-13.103942946552344,S0291,extremely happy,Positive
-10.941445769932571,-11.356046657228113,-11.839215706567316,-12.5160338864729,-12.961908480734762,-10.844324585225847,-11.212873835976149,-11.719959300263668,-12.423809084366418,-12.870480541489231,-11.417377813415285,-11.837232606617833,-12.222840687048986,-12.723679221194184,-13.096576132912663,-11.354167772992799,-11.814122530809286,-12.230348776807533,-12.723742603250383,-13.037853473270351,-11.51734159930693,-11.888192821514197,-12.242420463325097,-12.707637933200779,-13.067819645835911,-11.524982872975896,-11.945341627819817,-12.297677384808988,-12.771121146941736,-13.103942946552344,S0291,relatively happy,Positive
-10.941445769932571,-11.356046657228113,-11.839215706567316,-12.5160338864729,-12.961908480734762,-10.844324585225847,-11.212873835976149,-11.719959300263668,-12.423809084366418,-12.870480541489231,-11.417377813415285,-11.837232606617833,-12.222840687048986,-12.723679221194184,-13.096576132912663,-11.354167772992799,-11.814122530809286,-12.230348776807533,-12.723742603250383,-13.037853473270351,-11.51734159930693,-11.888192821514197,-12.242420463325097,-12.707637933200779,-13.067819645835911,-11.524982872975896,-11.945341627819817,-12.297677384808988,-12.771121146941736,-13.103942946552344,S0291,calm,Positive
-10.941445769932571,-11.356046657228113,-11.839215706567316,-12.5160338864729,-12.961908480734762,-10.844324585225847,-11.212873835976149,-11.719959300263668,-12.423809084366418,-12.870480541489231,-11.417377813415285,-11.837232606617833,-12.222840687048986,-12.723679221194184,-13.096576132912663,-11.354167772992799,-11.814122530809286,-12.230348776807533,-12.723742603250383,-13.037853473270351,-11.51734159930693,-11.888192821514197,-12.242420463325097,-12.707637933200779,-13.067819645835911,-11.524982872975896,-11.945341627819817,-12.297677384808988,-12.771121146941736,-13.103942946552344,S0291,relatively unhappy,Positive
-10.941445769932571,-11.356046657228113,-11.839215706567316,-12.5160338864729,-12.961908480734762,-10.844324585225847,-11.212873835976149,-11.719959300263668,-12.423809084366418,-12.870480541489231,-11.417377813415285,-11.837232606617833,-12.222840687048986,-12.723679221194184,-13.096576132912663,-11.354167772992799,-11.814122530809286,-12.230348776807533,-12.723742603250383,-13.037853473270351,-11.51734159930693,-11.888192821514197,-12.242420463325097,-12.707637933200779,-13.067819645835911,-11.524982872975896,-11.945341627819817,-12.297677384808988,-12.771121146941736,-13.103942946552344,S0291,extremely happy,Positive
-10.941445769932571,-11.356046657228113,-11.839215706567316,-12.5160338864729,-12.961908480734762,-10.844324585225847,-11.212873835976149,-11.719959300263668,-12.423809084366418,-12.870480541489231,-11.417377813415285,-11.837232606617833,-12.222840687048986,-12.723679221194184,-13.096576132912663,-11.354167772992799,-11.814122530809286,-12.230348776807533,-12.723742603250383,-13.037853473270351,-11.51734159930693,-11.888192821514197,-12.242420463325097,-12.707637933200779,-13.067819645835911,-11.524982872975896,-11.945341627819817,-12.297677384808988,-12.771121146941736,-13.103942946552344,S0291,relatively unhappy,Positive
-10.941445769932571,-11.356046657228113,-11.839215706567316,-12.5160338864729,-12.961908480734762,-10.844324585225847,-11.212873835976149,-11.719959300263668,-12.423809084366418,-12.870480541489231,-11.417377813415285,-11.837232606617833,-12.222840687048986,-12.723679221194184,-13.096576132912663,-11.354167772992799,-11.814122530809286,-12.230348776807533,-12.723742603250383,-13.037853473270351,-11.51734159930693,-11.888192821514197,-12.242420463325097,-12.707637933200779,-13.067819645835911,-11.524982872975896,-11.945341627819817,-12.297677384808988,-12.771121146941736,-13.103942946552344,S0291,,Positive
-10.941445769932571,-11.356046657228113,-11.839215706567316,-12.5160338864729,-12.961908480734762,-10.844324585225847,-11.212873835976149,-11.719959300263668,-12.423809084366418,-12.870480541489231,-11.417377813415285,-11.837232606617833,-12.222840687048986,-12.723679221194184,-13.096576132912663,-11.354167772992799,-11.814122530809286,-12.230348776807533,-12.723742603250383,-13.037853473270351,-11.51734159930693,-11.888192821514197,-12.242420463325097,-12.707637933200779,-13.067819645835911,-11.524982872975896,-11.945341627819817,-12.297677384808988,-12.771121146941736,-13.103942946552344,S0291,extremely happy,Positive
-10.941445769932571,-11.356046657228113,-11.839215706567316,-12.5160338864729,-12.961908480734762,-10.844324585225847,-11.212873835976149,-11.719959300263668,-12.423809084366418,-12.870480541489231,-11.417377813415285,-11.837232606617833,-12.222840687048986,-12.723679221194184,-13.096576132912663,-11.354167772992799,-11.814122530809286,-12.230348776807533,-12.723742603250383,-13.037853473270351,-11.51734159930693,-11.888192821514197,-12.242420463325097,-12.707637933200779,-13.067819645835911,-11.524982872975896,-11.945341627819817,-12.297677384808988,-12.771121146941736,-13.103942946552344,S0291,calm,Positive
-10.87250654285514,-11.326728313774046,-11.803164824101962,-12.44925585219885,-13.15787047531255,-10.78533837610132,-11.227784429454807,-11.699310019680762,-12.39508939305684,-13.149801745592015,-11.354327381742733,-11.829748753213833,-12.210743680741833,-12.80060922019875,-13.378257326069981,-11.2240676746366,-11.688294608309356,-12.064772180833032,-12.744901989331451,-13.363961349745246,-11.453729109891723,-11.918526255269686,-12.261419668201327,-12.83182447707747,-13.40434522047471,-11.370067962686765,-11.822940959829916,-12.172758385519124,-12.774953228371018,-13.283328132968013,S0282,calm,Neutral
-10.87250654285514,-11.326728313774046,-11.803164824101962,-12.44925585219885,-13.15787047531255,-10.78533837610132,-11.227784429454807,-11.699310019680762,-12.39508939305684,-13.149801745592015,-11.354327381742733,-11.829748753213833,-12.210743680741833,-12.80060922019875,-13.378257326069981,-11.2240676746366,-11.688294608309356,-12.064772180833032,-12.744901989331451,-13.363961349745246,-11.453729109891723,-11.918526255269686,-12.261419668201327,-12.83182447707747,-13.40434522047471,-11.370067962686765,-11.822940959829916,-12.172758385519124,-12.774953228371018,-13.283328132968013,S0282,calm,Neutral
-10.87250654285514,-11.326728313774046,-11.803164824101962,-12.44925585219885,-13.15787047531255,-10.78533837610132,-11.227784429454807,-11.699310019680762,-12.39508939305684,-13.149801745592015,-11.354327381742733,-11.829748753213833,-12.210743680741833,-12.80060922019875,-13.378257326069981,-11.2240676746366,-11.688294608309356,-12.064772180833032,-12.744901989331451,-13.363961349745246,-11.453729109891723,-11.918526255269686,-12.261419668201327,-12.83182447707747,-13.40434522047471,-11.370067962686765,-11.822940959829916,-12.172758385519124,-12.774953228371018,-13.283328132968013,S0282,relatively unhappy,Neutral
-10.87250654285514,-11.326728313774046,-11.803164824101962,-12.44925585219885,-13.15787047531255,-10.78533837610132,-11.227784429454807,-11.699310019680762,-12.39508939305684,-13.149801745592015,-11.354327381742733,-11.829748753213833,-12.210743680741833,-12.80060922019875,-13.378257326069981,-11.2240676746366,-11.688294608309356,-12.064772180833032,-12.744901989331451,-13.363961349745246,-11.453729109891723,-11.918526255269686,-12.261419668201327,-12.83182447707747,-13.40434522047471,-11.370067962686765,-11.822940959829916,-12.172758385519124,-12.774953228371018,-13.283328132968013,S0282,relatively happy,Neutral
-10.87250654285514,-11.326728313774046,-11.803164824101962,-12.44925585219885,-13.15787047531255,-10.78533837610132,-11.227784429454807,-11.699310019680762,-12.39508939305684,-13.149801745592015,-11.354327381742733,-11.829748753213833,-12.210743680741833,-12.80060922019875,-13.378257326069981,-11.2240676746366,-11.688294608309356,-12.064772180833032,-12.744901989331451,-13.363961349745246,-11.453729109891723,-11.918526255269686,-12.261419668201327,-12.83182447707747,-13.40434522047471,-11.370067962686765,-11.822940959829916,-12.172758385519124,-12.774953228371018,-13.283328132968013,S0282,relatively happy,Neutral
-10.87250654285514,-11.326728313774046,-11.803164824101962,-12.44925585219885,-13.15787047531255,-10.78533837610132,-11.227784429454807,-11.699310019680762,-12.39508939305684,-13.149801745592015,-11.354327381742733,-11.829748753213833,-12.210743680741833,-12.80060922019875,-13.378257326069981,-11.2240676746366,-11.688294608309356,-12.064772180833032,-12.744901989331451,-13.363961349745246,-11.453729109891723,-11.918526255269686,-12.261419668201327,-12.83182447707747,-13.40434522047471,-11.370067962686765,-11.822940959829916,-12.172758385519124,-12.774953228371018,-13.283328132968013,S0282,calm,Neutral
-10.87250654285514,-11.326728313774046,-11.803164824101962,-12.44925585219885,-13.15787047531255,-10.78533837610132,-11.227784429454807,-11.699310019680762,-12.39508939305684,-13.149801745592015,-11.354327381742733,-11.829748753213833,-12.210743680741833,-12.80060922019875,-13.378257326069981,-11.2240676746366,-11.688294608309356,-12.064772180833032,-12.744901989331451,-13.363961349745246,-11.453729109891723,-11.918526255269686,-12.261419668201327,-12.83182447707747,-13.40434522047471,-11.370067962686765,-11.822940959829916,-12.172758385519124,-12.774953228371018,-13.283328132968013,S0282,calm,Neutral
-10.87250654285514,-11.326728313774046,-11.803164824101962,-12.44925585219885,-13.15787047531255,-10.78533837610132,-11.227784429454807,-11.699310019680762,-12.39508939305684,-13.149801745592015,-11.354327381742733,-11.829748753213833,-12.210743680741833,-12.80060922019875,-13.378257326069981,-11.2240676746366,-11.688294608309356,-12.064772180833032,-12.744901989331451,-13.363961349745246,-11.453729109891723,-11.918526255269686,-12.261419668201327,-12.83182447707747,-13.40434522047471,-11.370067962686765,-11.822940959829916,-12.172758385519124,-12.774953228371018,-13.283328132968013,S0282,calm,Neutral
-10.87250654285514,-11.326728313774046,-11.803164824101962,-12.44925585219885,-13.15787047531255,-10.78533837610132,-11.227784429454807,-11.699310019680762,-12.39508939305684,-13.149801745592015,-11.354327381742733,-11.829748753213833,-12.210743680741833,-12.80060922019875,-13.378257326069981,-11.2240676746366,-11.688294608309356,-12.064772180833032,-12.744901989331451,-13.363961349745246,-11.453729109891723,-11.918526255269686,-12.261419668201327,-12.83182447707747,-13.40434522047471,-11.370067962686765,-11.822940959829916,-12.172758385519124,-12.774953228371018,-13.283328132968013,S0282,calm,Neutral
-10.87250654285514,-11.326728313774046,-11.803164824101962,-12.44925585219885,-13.15787047531255,-10.78533837610132,-11.227784429454807,-11.699310019680762,-12.39508939305684,-13.149801745592015,-11.354327381742733,-11.829748753213833,-12.210743680741833,-12.80060922019875,-13.378257326069981,-11.2240676746366,-11.688294608309356,-12.064772180833032,-12.744901989331451,-13.363961349745246,-11.453729109891723,-11.918526255269686,-12.261419668201327,-12.83182447707747,-13.40434522047471,-11.370067962686765,-11.822940959829916,-12.172758385519124,-12.774953228371018,-13.283328132968013,S0282,calm,Neutral
-11.100316385798733,-11.455618229000784,-12.057416984736221,-12.650961312690507,-13.153512492736402,-10.973663717500097,-11.340123172713922,-11.97694603939987,-12.55921741096453,-13.040251089913003,-11.518750647869616,-12.062527239636482,-12.503908046613235,-12.846914971584381,-13.245504569788883,-11.444186153583443,-11.989362148624332,-12.458489255685826,-12.812486107518762,-13.141020979355782,-11.646681727444554,-12.132318719971112,-12.526677042915384,-12.862606792950169,-13.226506490273387,-11.565246425790448,-12.070864256967834,-12.464060718129957,-12.74840874340493,-13.07488246956214,S0301,relatively happy,Negative
-11.100316385798733,-11.455618229000784,-12.057416984736221,-12.650961312690507,-13.153512492736402,-10.973663717500097,-11.340123172713922,-11.97694603939987,-12.55921741096453,-13.040251089913003,-11.518750647869616,-12.062527239636482,-12.503908046613235,-12.846914971584381,-13.245504569788883,-11.444186153583443,-11.989362148624332,-12.458489255685826,-12.812486107518762,-13.141020979355782,-11.646681727444554,-12.132318719971112,-12.526677042915384,-12.862606792950169,-13.226506490273387,-11.565246425790448,-12.070864256967834,-12.464060718129957,-12.74840874340493,-13.07488246956214,S0301,calm,Negative
-11.100316385798733,-11.455618229000784,-12.057416984736221,-12.650961312690507,-13.153512492736402,-10.973663717500097,-11.340123172713922,-11.97694603939987,-12.55921741096453,-13.040251089913003,-11.518750647869616,-12.062527239636482,-12.503908046613235,-12.846914971584381,-13.245504569788883,-11.444186153583443,-11.989362148624332,-12.458489255685826,-12.812486107518762,-13.141020979355782,-11.646681727444554,-12.132318719971112,-12.526677042915384,-12.862606792950169,-13.226506490273387,-11.565246425790448,-12.070864256967834,-12.464060718129957,-12.74840874340493,-13.07488246956214,S0301,calm,Negative
-11.100316385798733,-11.455618229000784,-12.057416984736221,-12.650961312690507,-13.153512492736402,-10.973663717500097,-11.340123172713922,-11.97694603939987,-12.55921741096453,-13.040251089913003,-11.518750647869616,-12.062527239636482,-12.503908046613235,-12.846914971584381,-13.245504569788883,-11.444186153583443,-11.989362148624332,-12.458489255685826,-12.812486107518762,-13.141020979355782,-11.646681727444554,-12.132318719971112,-12.526677042915384,-12.862606792950169,-13.226506490273387,-11.565246425790448,-12.070864256967834,-12.464060718129957,-12.74840874340493,-13.07488246956214,S0301,relatively happy,Negative
-11.100316385798733,-11.455618229000784,-12.057416984736221,-12.650961312690507,-13.153512492736402,-10.973663717500097,-11.340123172713922,-11.97694603939987,-12.55921741096453,-13.040251089913003,-11.518750647869616,-12.062527239636482,-12.503908046613235,-12.846914971584381,-13.245504569788883,-11.444186153583443,-11.989362148624332,-12.458489255685826,-12.812486107518762,-13.141020979355782,-11.646681727444554,-12.132318719971112,-12.526677042915384,-12.862606792950169,-13.226506490273387,-11.565246425790448,-12.070864256967834,-12.464060718129957,-12.74840874340493,-13.07488246956214,S0301,calm,Negative
-11.100316385798733,-11.455618229000784,-12.057416984736221,-12.650961312690507,-13.153512492736402,-10.973663717500097,-11.340123172713922,-11.97694603939987,-12.55921741096453,-13.040251089913003,-11.518750647869616,-12.062527239636482,-12.503908046613235,-12.846914971584381,-13.245504569788883,-11.444186153583443,-11.989362148624332,-12.458489255685826,-12.812486107518762,-13.141020979355782,-11.646681727444554,-12.132318719971112,-12.526677042915384,-12.862606792950169,-13.226506490273387,-11.565246425790448,-12.070864256967834,-12.464060718129957,-12.74840874340493,-13.07488246956214,S0301,calm,Negative
-10.706413677142335,-11.158574152139794,-11.754185111574111,-12.455776872115111,-13.15763211119479,-10.658549748867388,-11.140159054597959,-11.725149360574747,-12.428109409210945,-13.078261667169182,-11.096341402478544,-11.663592182334028,-12.1846828166906,-12.74465127784778,-13.238311186281488,-10.973823896735867,-11.646170160497364,-12.113539176663087,-12.697057533429204,-13.15473847973135,-11.166830452857756,-11.723150555830363,-12.222468346412173,-12.756749774274148,-13.252065874653638,-11.105106982823154,-11.720569948827496,-12.145267419598897,-12.724083745035824,-13.163886680230341,S0283,calm,Negative
-10.706413677142335,-11.158574152139794,-11.754185111574111,-12.455776872115111,-13.15763211119479,-10.658549748867388,-11.140159054597959,-11.725149360574747,-12.428109409210945,-13.078261667169182,-11.096341402478544,-11.663592182334028,-12.1846828166906,-12.74465127784778,-13.238311186281488,-10.973823896735867,-11.646170160497364,-12.113539176663087,-12.697057533429204,-13.15473847973135,-11.166830452857756,-11.723150555830363,-12.222468346412173,-12.756749774274148,-13.252065874653638,-11.105106982823154,-11.720569948827496,-12.145267419598897,-12.724083745035824,-13.163886680230341,S0283,relatively unhappy,Negative
-10.706413677142335,-11.158574152139794,-11.754185111574111,-12.455776872115111,-13.15763211119479,-10.658549748867388,-11.140159054597959,-11.725149360574747,-12.428109409210945,-13.078261667169182,-11.096341402478544,-11.663592182334028,-12.1846828166906,-12.74465127784778,-13.238311186281488,-10.973823896735867,-11.646170160497364,-12.113539176663087,-12.697057533429204,-13.15473847973135,-11.166830452857756,-11.723150555830363,-12.222468346412173,-12.756749774274148,-13.252065874653638,-11.105106982823154,-11.720569948827496,-12.145267419598897,-12.724083745035824,-13.163886680230341,S0283,extremely unhappy,Negative
-10.706413677142335,-11.158574152139794,-11.754185111574111,-12.455776872115111,-13.15763211119479,-10.658549748867388,-11.140159054597959,-11.725149360574747,-12.428109409210945,-13.078261667169182,-11.096341402478544,-11.663592182334028,-12.1846828166906,-12.74465127784778,-13.238311186281488,-10.973823896735867,-11.646170160497364,-12.113539176663087,-12.697057533429204,-13.15473847973135,-11.166830452857756,-11.723150555830363,-12.222468346412173,-12.756749774274148,-13.252065874653638,-11.105106982823154,-11.720569948827496,-12.145267419598897,-12.724083745035824,-13.163886680230341,S0283,relatively happy,Negative
-10.706413677142335,-11.158574152139794,-11.754185111574111,-12.455776872115111,-13.15763211119479,-10.658549748867388,-11.140159054597959,-11.725149360574747,-12.428109409210945,-13.078261667169182,-11.096341402478544,-11.663592182334028,-12.1846828166906,-12.74465127784778,-13.238311186281488,-10.973823896735867,-11.646170160497364,-12.113539176663087,-12.697057533429204,-13.15473847973135,-11.166830452857756,-11.723150555830363,-12.222468346412173,-12.756749774274148,-13.252065874653638,-11.105106982823154,-11.720569948827496,-12.145267419598897,-12.724083745035824,-13.163886680230341,S0283,relatively unhappy,Negative
-10.706413677142335,-11.158574152139794,-11.754185111574111,-12.455776872115111,-13.15763211119479,-10.658549748867388,-11.140159054597959,-11.725149360574747,-12.428109409210945,-13.078261667169182,-11.096341402478544,-11.663592182334028,-12.1846828166906,-12.74465127784778,-13.238311186281488,-10.973823896735867,-11.646170160497364,-12.113539176663087,-12.697057533429204,-13.15473847973135,-11.166830452857756,-11.723150555830363,-12.222468346412173,-12.756749774274148,-13.252065874653638,-11.105106982823154,-11.720569948827496,-12.145267419598897,-12.724083745035824,-13.163886680230341,S0283,calm,Negative
-10.706413677142335,-11.158574152139794,-11.754185111574111,-12.455776872115111,-13.15763211119479,-10.658549748867388,-11.140159054597959,-11.725149360574747,-12.428109409210945,-13.078261667169182,-11.096341402478544,-11.663592182334028,-12.1846828166906,-12.74465127784778,-13.238311186281488,-10.973823896735867,-11.646170160497364,-12.113539176663087,-12.697057533429204,-13.15473847973135,-11.166830452857756,-11.723150555830363,-12.222468346412173,-12.756749774274148,-13.252065874653638,-11.105106982823154,-11.720569948827496,-12.145267419598897,-12.724083745035824,-13.163886680230341,S0283,calm,Negative
