Online_id,Emotion_Label,Dream_content,REM_period_start_time,Topic_1_Prob,Topic_2_Prob,Topic_3_Prob,Topic_4_Prob,Topic_5_Prob,Topic_6_Prob,Topic_7_Prob,Topic_8_Prob,Topic_9_Prob,Topic_10_Prob
S0172,Calm,See things I wrote before,07:59:00,0.03333335119374186,0.03333658876688155,0.03333334572792429,0.03334169198806798,0.033333357351404955,0.033334179122777974,0.6999798640545152,0.03333387755583509,0.03334039240356094,0.03333335183529021
S0222,Calm,"In a dessert shop, dealing with common food such as bobas and taro balls, I went to their production workshop and wrapped all the ingredients package by package and the workers piled them up. The shop owner's daughter is my cousin. There was mutton in the dessert. The host asked my cousin how many pieces of mutton should be added. Finally, six pieces was added. More than ten years ago, my parents also dated in this dessert shop.",06:57:05,0.005882728748578336,0.005882586763247861,0.005882357692135809,0.005882680529898948,0.005883140832983403,0.9470552667754107,0.005883506170280446,0.005882495711846848,0.005882699099974318,0.00588253767564315
S0222,Calm,"I went to the hospital to see the dentist, and the doctor asked me a few questions, including calcium supplements, wearing broken walls, something like braces.",08:30:15,0.012501139119439097,0.012500658782666528,0.012504929979522019,0.012502292488895627,0.012503217054174311,0.01250013879189417,0.8874753102973858,0.012510980450473054,0.012500927213205648,0.012500405822343704
S0222,Calm,"First dream: I was doing a sleep experiment with my brother, my sister and another unknown person. My brother was waked up and had breakfast. For breakfast, it was fried chicken, or hot chicken, chicken nuggets, chicken wings. Another unknown sister opened the refrigerator to sleep, the subject sister said. it was from a horror movie I saw where the little girl slept with the refrigerator open. Another dream: I, my brother, cousin, brother to see grandpa, haven't seen grandpa for a long time, we go to the supermarket.",08:38:15,0.002272837503252942,0.0022731920224202166,0.00227295143590717,0.002273125335621688,0.0022728202583351554,0.002273038144347574,0.7502363120533901,0.002273131004144473,0.0022729716807239914,0.23157962056185655
S0251,Calm,I didn't seem to think anything,05:04:35,0.025000012492241114,0.02500105381939946,0.025000023869382645,0.7749891344717367,0.02500725511467537,0.025001369574974435,0.025001090232464995,0.02500002609085711,0.02500001881452133,0.02500001551974692
S0251,Positive,Reciting ancient poems,06:31:20,0.5499889211622663,0.05000026137404365,0.050000050999317355,0.05000005799173845,0.050000032604293664,0.05000004365275622,0.05000333116867379,0.0500000271626487,0.05000723519505541,0.05000003868920663
S0251,Positive,I was in an elevator,07:41:14,0.05000004103413328,0.05000003533687839,0.050000031844036986,0.5499996827734946,0.05000005718151213,0.05000004950422436,0.05000000820828838,0.05000003989570683,0.05000003537590374,0.05000001884582141
S0251,Positive,Don't remember,08:12:44,0.03333333759472202,0.03333414792235278,0.288731224820896,0.033333346872093335,0.03334468204425741,0.033333339650884086,0.4445897642149372,0.03333338754056886,0.03333343100680651,0.03333333833248193
S0173,Calm,A map to the West(Journey to the West),06:12:44,0.02500001250917051,0.02500001142165894,0.025000024676335605,0.025000015664442935,0.025000016712777014,0.025000023031304445,0.025000006123207432,0.7749998630402283,0.02500001569957521,0.025000011121299584
S0173,Calm,A map to the West(Journey to the West),06:12:44,0.02500001250917051,0.02500001142165894,0.025000024676335605,0.025000015664442935,0.025000016712777014,0.025000023031304445,0.025000006123207432,0.7749998630402283,0.02500001569957521,0.025000011121299584
S0173,Calm,Looking down to the sea,06:56:24,0.033333344542184416,0.03333335673531793,0.0333340145395121,0.033333350592760796,0.03333335408555571,0.03333335528448322,0.033333339215740394,0.6999991962147366,0.03333334646691038,0.033333342322798366
S0173,Calm,Looking down to the sea,06:56:24,0.033333344542184416,0.03333335673531793,0.0333340145395121,0.033333350592760796,0.03333335408555571,0.03333335528448322,0.033333339215740394,0.6999991962147366,0.03333334646691038,0.033333342322798366
S0173,Calm,A picture from a history book of Napoleon declaring himself emperor,07:16:34,0.014286297958945576,0.014285721198549498,0.014286135836874278,0.014286112966381218,0.014285721953747844,0.014286118593683367,0.014285960308278353,0.014285997750267825,0.8714262143922147,0.014285719041057353
S0173,Calm,A picture from a history book of Napoleon declaring himself emperor,07:16:34,0.014286297958945576,0.014285721198549498,0.014286135836874278,0.014286112966381218,0.014285721953747844,0.014286118593683367,0.014285960308278353,0.014285997750267825,0.8714262143922147,0.014285719041057353
S0173,Calm,"I was an octopus (or other), to dive into the ocean to finish a task",08:18:04,0.8499998587124535,0.016666675940544783,0.016666681086127396,0.01666667792768334,0.016666678267440505,0.01666667979516664,0.016666669739336518,0.016666675038095276,0.01666667951896446,0.016666723974187694
S0173,Calm,"I was an octopus (or other), to dive into the ocean to finish a task",08:18:04,0.8499998587124535,0.016666675940544783,0.016666681086127396,0.01666667792768334,0.016666678267440505,0.01666667979516664,0.016666669739336518,0.016666675038095276,0.01666667951896446,0.016666723974187694
S0232,Calm,I dreamed that you woke me up and asked me to fill out a form,06:02:51,0.033335193071613374,0.03333529398432967,0.03333335513560039,0.03333335167259495,0.033337515133894935,0.03333604940100375,0.03334731618748735,0.033335832175567376,0.6999683715264257,0.033337721711482554
S0232,Positive,I was eating with my classmates in the canteen,06:22:20,0.7749911012969312,0.025000932391439572,0.02500121995249215,0.02500000632311288,0.025000006599311383,0.025000683861669377,0.025005390112557032,0.02500000623383871,0.025000202932225473,0.0250004502964224
S0232,Positive,I was sharing my learning experience with my seniors,07:11:02,0.05000003306386578,0.050000034577709816,0.05000003603078036,0.05000003069329434,0.5499946272856939,0.050000046756783836,0.050005085708594174,0.05000003753784747,0.0500000410692333,0.05000002727619696
S0232,Positive,I was playing a game of bullets,07:23:04,0.03333333474961844,0.03333644322168323,0.03333333476280646,0.0333333362886284,0.03333333574364955,0.03333401205638292,0.0333333338690856,0.03333333737928784,0.6999961975345236,0.0333333343943339
S0232,Negative,I dreamed that I was involved in the plot of the drama,07:37:34,0.7749909596061793,0.025000016391473194,0.025000042188522507,0.025000035064780306,0.025000025378802828,0.025000025331684172,0.02500007483752533,0.02500878709780412,0.025000022199112844,0.0250000119041154
S0203,Calm,"I was climbing a snowy mountain, there was a branch road, and something, and then someone, while I was climbing the snowy mountain, flew to me and said something to me.",04:44:53,0.008333573193614222,0.008333491380622103,0.008335160304149377,0.9249885323676188,0.00833516866781994,0.008333368762334818,0.008335712937157791,0.008336676346532,0.008333703459507515,0.008334612580643374
S0203,Negative,"It was like sitting around a stove, but that's the only thing I remember. I don't remember what it was.",05:30:07,0.01250103432704925,0.0125018689437133,0.012503634399634526,0.012500027589433674,0.01250357674884094,0.01250104875200664,0.887483619432513,0.012503639355923442,0.012501200961690688,0.0125003494891944
S0203,Calm,"As far as I can remember, it seems to be a fork in the road, I stopped on the top of the fork in the road, wondering where to go.",06:17:18,0.01428604015198935,0.014288127465602773,0.014287325661586161,0.01428648422751756,0.014286336198449113,0.014285732356371069,0.8714147641918722,0.01428587214730392,0.014286937532756809,0.014292380066551013
S0203,Calm,Nothing to think about,06:32:47,0.05000000610789137,0.050003307640368234,0.05000001363608879,0.5499926010724363,0.050000011293020986,0.050004031508827894,0.050000004873738506,0.05000000824831467,0.05000000923625187,0.05000000638306148
S0203,Calm,"Subject reported ""forgot""",07:04:28,0.02500032006137726,0.7749940079593187,0.025001424040521,0.025000015244125047,0.025000012276029288,0.025000020888595636,0.02500031498868354,0.025000010496071846,0.02500346082974633,0.025000413215531446
S0203,Calm,"A bunch of kids, I don't know if it was a trip or something, just walking down the road.",07:47:50,0.011111562008219895,0.011111147003082815,0.8999955897437066,0.011111697245257544,0.0111114452673063,0.01111111862078896,0.011112213237522844,0.011112300727954558,0.011111809764480451,0.011111116381679855
S0242,Calm,"At home, my uncle came back and we chatted in the room",05:45:28,0.016667371631572208,0.016668181514307802,0.01667145165434073,0.016666683422571323,0.0166676399108666,0.016677794425324223,0.8499771013715643,0.016670197758064782,0.01666687846346041,0.016666699847927468
S0242,Positive,"On the table, there were a lot of people celebrating, also a lot of children, quite noisy.",06:06:58,0.012500278997552846,0.012501801143830015,0.012500021259507702,0.0125000151122187,0.012500073767705316,0.012506174916860485,0.8874902040241881,0.012500044342844208,0.012501376551095292,0.012500009884197328
S0242,Calm,I was doing laundry. I put too much detergent in it and there was a lot of foam,06:40:44,0.025000129830221644,0.02500094087146033,0.02500005185878318,0.025000037944637964,0.025000193099319876,0.025000064938303847,0.7749805557634845,0.02500071282632973,0.025017279715919865,0.02500003315153903
S0242,Negative,I was in the hospital. I think I was getting a covid test. I was going to a place where the staff won't let me in.,07:36:10,0.01428600948281435,0.01429187461164312,0.014286031691786355,0.014287545915772835,0.014296896452437945,0.014286017893463955,0.014288181600240925,0.8714024106152781,0.014288612284196854,0.014286419452365553
S0242,Negative,"I was at the amusement park, taking pictures with the doll, but the doll was a bad guy.",07:57:39,0.020002982521804352,0.020000787495548837,0.819988493782291,0.020000011031474425,0.020002961135923602,0.02000096572474467,0.020003625168509308,0.020000154539038202,0.02000001120375335,0.020000007396912378
S0242,Negative,"In my home, there were several relatives' children, I took out my favorite chocolate, they ate it all, I was not happy.",08:39:14,0.012500455530580313,0.012500486277261066,0.01250642036043507,0.012500864187342585,0.01250015566550911,0.012502878233450103,0.8874880856777445,0.012500603770282372,0.012500034947055797,0.012500015350339044
S0242,Calm,"I was at a wedding, and I was sitting down there. The wedding did not start yet.",09:09:10,0.0333333699776056,0.033333376183723555,0.03333339537366265,0.03333339049317328,0.03333337758952982,0.033333392712163026,0.03333770652070501,0.6999952451104692,0.03333337597448848,0.033333370064479444
S0243,Calm,I was in a car. I felt a little carsick. I felt a little dazed,06:01:11,0.016666718531239542,0.016667682457205107,0.016666676061569297,0.8499893551522211,0.016667310048196424,0.016666683316105997,0.016671827204302766,0.0166666716638473,0.016670403688185113,0.016666671877127403
S0243,Negative,"There was a wall in front of me with a lot of caterpillars, and I tried to get them down with my hands. However, there turns to be more and more",06:33:56,0.014286397468388171,0.014285788619267235,0.014292208003885485,0.014293966435783002,0.014285795772274705,0.014285762531177307,0.8714097605812663,0.014287278574023106,0.01428576313956931,0.014287278874365402
S0243,Negative,"I am tutoring a child, spent a lot of time on a single question, but he could not understand",07:58:20,0.012503714616331154,0.012501095033537718,0.012500030062302115,0.012500017241104043,0.012500145308861916,0.012501608835317155,0.267480173312733,0.0125018964837183,0.012501643863356728,0.6325096752427378
S0243,Positive,"At first, I was waiting in line for the nucleic acid test, but suddenly I had something to do and went to a familiar place, seemed near my home. Then I played with my friends.",08:32:28,0.007142868140177131,0.007143953030982628,0.007143813763100897,0.007143159975645703,0.007143947278104683,0.007143382847331075,0.007143536201242995,0.9357092297476841,0.0071431122370385555,0.007142996778692163
S0271,Calm,The content of the tasks for class tomorrow,05:23:16,0.025000428771548636,0.7749912024696376,0.025000133985329628,0.025000016430152407,0.025001478772992036,0.0250041346138655,0.025000006787837314,0.025002563194374702,0.025000015312517745,0.0250000196617445
S0271,Positive,Should get up earlier today,06:27:19,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
S0271,Calm,My arrangement for library tomorrow,06:34:17,0.033333366864912325,0.03333769055747625,0.033333365743348504,0.033333360945551234,0.033333368961405735,0.6999916019636216,0.03333334427745927,0.033337187326867135,0.0333333558946976,0.03333335746466022
S0271,Calm,Thinking about going back to the dorm or not,06:51:39,0.025001472337130525,0.77498597183388,0.025000017632895864,0.02500086932803928,0.02500527718160478,0.025000007905505075,0.025003740104729,0.025001399212454794,0.025000877157817476,0.02500036730594318
S0271,Positive,What time to get up,07:41:58,0.05000184480031273,0.05000000275267203,0.05000000250244744,0.05000000253330666,0.05000000265473521,0.05000000325089666,0.050003864567185516,0.05000001623566468,0.050000018032395774,0.5499942426703833
S0271,Negative,How's the pandemic(covid-19) going out there,07:54:59,0.05000000741625727,0.050012728919169844,0.05000002616049628,0.05000383969056958,0.5499721906800203,0.05000000546622298,0.05000403528983304,0.050001718908740486,0.05000386182510101,0.05000158564358922
S0271,Calm,What I did yesterday,08:05:16,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
S0271,Calm,Wondering if I should go back to my dorm later,08:13:30,0.0200008585124126,0.8199838965891162,0.020002242237461616,0.020000037384490823,0.02000001883813833,0.020008835352979707,0.02000224557398054,0.020001826705024466,0.020000017571188113,0.02000002123520787
S0281,Positive,"A bilibili uploader, they were playing basketball, then took a USB flash drive away",04:59:15,0.02000298935351718,0.8199799887148911,0.020000015245293486,0.020000691140445392,0.0200000139438474,0.020000378562966988,0.020012601777832414,0.020000010615103904,0.0200033015511318,0.02000000909497025
S0281,Calm,I was writing an essay and looking for references,06:07:51,0.033333337639506876,0.03333432403222401,0.033334001412649514,0.033333342341049364,0.03333333949756787,0.03333334086260872,0.03333368395694668,0.6999979474289192,0.03333334043174094,0.03333334239678693
S0281,Calm,The group is going out to have a meal. We are thinking about where to go.,06:19:40,0.02500517561285985,0.025003019973887396,0.3385735930694306,0.025000927775553156,0.4614105032713104,0.025000020781109616,0.025001974168846853,0.025002548801081752,0.025001849257126417,0.025000387288793932
S0281,Positive,"Ate the egg yolk pie, unwrap the egg yolk pie",06:32:12,0.025001918422519795,0.7749935690541185,0.025000024818742715,0.025000016248809157,0.025000015850603588,0.025000023519202653,0.025004368858837858,0.025000012428013973,0.02500003800913114,0.025000012790020565
S0281,Negative,I was rowing and the boat pulled in,06:40:29,0.050000044840682274,0.050000017212804,0.050000042232974294,0.05000002451540001,0.5499997911682868,0.05000002512962903,0.050000008928163274,0.050000009708386466,0.05000002203187892,0.05000001423179486
S0281,Positive,"Shopping at the supermarket, looking at the list one by one",06:48:32,0.025000009870646385,0.025000011526683245,0.025000484101455524,0.025000016564598247,0.025000019514483766,0.2644714588995891,0.025000557130252236,0.5355271589085204,0.025000013429572945,0.025000270054198033
S0281,Calm,A mother and a boy. The boy is hurt. The mother was touching him,07:53:14,0.020000932100497373,0.819994337055861,0.02000000919567421,0.02000161546897981,0.020001470086135616,0.020000012257353796,0.02000118428773919,0.02000042276130335,0.020000007760468865,0.020000009025986688
S0281,Calm,"Planting trees, making a small garden, and two people were arguing",08:05:24,0.014286324934817586,0.014286345797788858,0.014285753848523979,0.0142951699713915,0.3379099832914649,0.014287581886961514,0.5477915344608912,0.014285825333897112,0.014285743533725428,0.014285736940537908
S0281,Positive,"Talking about Beijing, and I really enjoyed it",08:13:46,0.033334881917279686,0.03333333913472683,0.0333333412615422,0.03333421799671182,0.6999910268993397,0.03333334293976928,0.033339835251585334,0.03333333880846543,0.03333333718822116,0.03333333860235858
S0281,Negative,My classmates came to me and said my class presentation was not good,08:20:38,0.014286826732260931,0.32122246386496933,0.01428608411358929,0.014286558225268937,0.014286904946289475,0.014285725453113855,0.5644787931023086,0.014285887856944571,0.01428591467362679,0.014294841031628236
S0281,Negative,"Climbing a hill, it was like a horror story. There's a long tunnel. It was dark inside",08:25:25,0.014288744462446016,0.014286649760258811,0.01428573590720912,0.8714165846828323,0.014288623164230465,0.014286645571391988,0.014286502159953713,0.014288981136350316,0.014285728517609774,0.014285804637717402
S0281,Negative,"I went to cook with my aunt, but something seemed to be over-cooked",09:31:43,0.025000021271353756,0.02500010462474489,0.02500430819114316,0.025000464130529185,0.02500092601997312,0.025000055408815655,0.02500072075534402,0.7749926322630795,0.025000007371892553,0.025000759963124324
S0291,Positive,Went shopping with my classmates in my hometown,05:42:22,0.033341457791437615,0.033335978375518716,0.033336784283812336,0.03333334880993199,0.033333345253659726,0.365406464670247,0.3679122758933329,0.03333360166806811,0.03333334687577688,0.033333396378214655
S0291,Positive,"Someone tried to set me up with a boy, and we fell in love in th end.",05:52:19,0.014286784237323205,0.014289911890522599,0.014285729656514033,0.8714186618240529,0.014287311720726547,0.014285824921742504,0.014286995244547586,0.014285722390573248,0.014287329633333432,0.01428572848066404
S0291,Positive,Me reading a comic book which was based on a real story,05:59:42,0.020005376485785827,0.020000024595296092,0.02000246704359981,0.020002669802469022,0.020003180815826943,0.020002362589763147,0.02000286071159041,0.8199765111307012,0.020004530749738954,0.02000001607522854
S0291,Negative,"I went to the playground alone, met my classmate and his friend. I wanted to go meet them, but I ddid not know his friend. However, my classmates kept calling me",06:12:18,0.007693337302398475,0.0076924627043766505,0.9307612392752077,0.007692776279592985,0.007692491395707291,0.007692315481249906,0.007694295513152282,0.007692336139470042,0.0076929120896643555,0.0076958338191802375
S0291,Positive,"After the experiment (/ test), I went downstairs to have dinner, saw the glutinous rice I really wanted to eat, ate it and talked with the man happily",06:19:39,0.007143277239693299,0.007143125260276984,0.007143372252727329,0.007142969357366456,0.007145523381300425,0.0071434906510076425,0.9357043886071693,0.007143678001063656,0.007143622742515916,0.007146552506879023
S0291,Negative,"When I was young, I worked as a female worker in someone else's family. Later, many changes happened in that family. Several of us left. Many years later, the police found us and we had a long talk with several people working there those days, and found that there were many misunderstandings.",07:35:45,0.004347999873117363,0.004348163994739524,0.004348999391478045,0.004348419237026368,0.004348387671715273,0.9608656893242663,0.004348244099236827,0.004347993726264538,0.00434811955987856,0.004347983122277277
S0291,Positive,"I won 2:1 volleyball match in school. After that, I went to eat Haidilao with my teammates",07:56:21,0.5246170121449115,0.02500002445319406,0.025012982676017845,0.025000025469408972,0.025002184731951198,0.02500004437636328,0.025002951622485222,0.025004530628356877,0.025000914232102076,0.275359329665209
S0291,Calm,"Many people were doing a sleep experiment together, a man came up and said: ""The experiment is done, everyone could clean up."" Then the man left and everyone managed their own business",08:30:49,0.006250283549885056,0.006250161264091628,0.006250005781837474,0.006250021909898779,0.006251458387421542,0.006251987684394173,0.9437444071314826,0.006250579911839678,0.006250900581421269,0.006250193797727913
S0282,Calm,forgot,05:37:33,0.050002498985915286,0.5499837486008555,0.050011266902983756,0.05000001362384572,0.05000001055908696,0.050000021938780975,0.05000000721946489,0.05000001139303753,0.05000002124324075,0.05000239953278851
S0282,Calm,Went to a party with someone from high school,06:30:30,0.691023384428076,0.020002388041239598,0.020000536204869235,0.020010081708219912,0.14894739071703808,0.020001271573595207,0.020004479015202255,0.020000036643389802,0.020005213666546916,0.020005218001823
S0282,Negative,forgot,06:37:28,0.050002498985915286,0.5499837486008555,0.050011266902983756,0.05000001362384572,0.05000001055908696,0.050000021938780975,0.05000000721946489,0.05000001139303753,0.05000002124324075,0.05000239953278851
S0282,Positive,"Selling bananas with my classmates, the road was slippery",06:48:43,0.02500154446888261,0.02500051288264253,0.025002658546664322,0.02500140805028696,0.025000017852456088,0.025000030100196084,0.7749923006890518,0.025000016333778748,0.025001472767280673,0.025000038308760165
S0282,Positive,"Buying cooked food, I met a guy",06:54:17,0.016669086426750274,0.01666669564597753,0.016669642902868587,0.01666670088002093,0.016671631594903494,0.016668169546084733,0.8499876152225043,0.016667073399104115,0.016666698857718317,0.01666668552406758
S0282,Calm,"An uncle gave us patriotic education, he told the analects of Confucius",07:46:20,0.025000052429558932,0.025000027500728907,0.025000046900690465,0.025000026739220572,0.02500094479195778,0.02500003316853356,0.7749926265350733,0.02500534949465707,0.025000865095165775,0.025000027344413672
S0282,Calm,"I dreamed of a blackman, riding a motorcycle fast, flying straight through the crosswalk",07:52:47,0.0500000304475258,0.05000003699808197,0.5499997362151543,0.05000003038916491,0.050000041125713386,0.05000003727849009,0.050000010171424726,0.050000033055358356,0.05000002490766025,0.050000019411426115
S0282,Calm,The story of Lu Bu and Diao Chan in The Three Kingdoms,07:59:55,0.033336208501868234,0.03333334590835273,0.033333351593793026,0.03333497146415038,0.6999862065615438,0.03333335657243845,0.03333540384518864,0.03334043589727251,0.03333337860202618,0.03333334105336598
S0282,Calm,One of my classmates came to me asking for money,08:11:23,0.020001929400607483,0.020000660438236548,0.020000481654193557,0.020000050079144516,0.02000396475746474,0.020002949553534308,0.6975671869712141,0.14242240474829027,0.020000343774123294,0.02000002862319115
S0282,Calm,"A general studies teacher got angry when his classmates didn't show up for class, and then he started playing and singing",08:16:48,0.009092157901908253,0.9181735591914142,0.0090912963911623,0.009092304427291963,0.009091035604686444,0.009091344085147142,0.00909289014361927,0.009091919913041762,0.009092577641248902,0.009090914700479671
S0301,Positive,Go to Hangzhou Paradise with my friends,05:13:44,0.033333359079699816,0.6999798574206065,0.03334253863040167,0.03333337117073803,0.03334038212473702,0.033333401100253596,0.03333540392558428,0.03333495000384238,0.03333337214176471,0.033333364402371946
S0301,Calm,Has a meal with a virtual character,06:16:22,0.6999871463482574,0.03333335243684977,0.033344616718223044,0.033333359958871614,0.0333333871482402,0.03333336540935385,0.033334696710416896,0.033333358902156364,0.03333336142201496,0.03333335494561599
S0301,Calm,I found a Tibetan necklace in my mother's jewelry box,06:27:40,0.033333345963979535,0.6999901174504453,0.03333337491666284,0.03333334826511293,0.03333336514747322,0.03333972432349692,0.03333656075280817,0.03333335791419023,0.03333346172821794,0.03333334353761305
S0301,Positive,I was on a video call with Grandma,07:27:55,0.033333348509805134,0.36466504421115264,0.03333337238226864,0.03333336670269299,0.03333336365774983,0.033333379855830125,0.03333350303821477,0.033336814859238145,0.03333337014364359,0.36866443663940407
S0301,Calm,"The end of dinner, my mother told me I was fat",07:39:45,0.02000002409332093,0.02000751406224332,0.02000137560402429,0.020002597768114562,0.020004561143288184,0.02000135120398164,0.8199762209048646,0.02000169447799038,0.02000464329877395,0.020000017443398094
S0301,Calm,I got hit by a kid,07:49:49,0.05000611470461445,0.05000639639840491,0.05000001229739708,0.0500073510556049,0.05000269448396604,0.050000013513910646,0.05000000860019386,0.5499773867949371,0.050000010297166976,0.05000001185380412
S0283,Calm,"Dreamed about the experiment, talking to the main test, and was about to get up",05:30:32,0.020000414810926254,0.02000149115790911,0.020002114653105762,0.02000037767716286,0.020002574598234193,0.020002073712455406,0.8199832582820814,0.02000549728407483,0.020002187627330994,0.020000010196718942
S0283,Negative,"We were having a family dinner with my aunts, the environment is very poor, like we were in the desert",06:35:52,0.025000011872659104,0.025000014124125843,0.7749826636630759,0.025000016326246124,0.025008415668992794,0.02500318556494761,0.025003654183344264,0.025001905997032413,0.025000019243821288,0.025000113355754815
S0283,Negative,"It was a war. Everyone was running. I was running, too, but they stopped me",06:46:02,0.01666667687615211,0.0166666773832961,0.016666682839890364,0.016666678909538896,0.016666680598572865,0.01666668401896598,0.849995775911149,0.01666785861092475,0.016666677355403628,0.016669607496106197
S0283,Positive,Playing with the cat and feed it catnip,06:54:15,0.03333335747919785,0.03333647277321773,0.03333338911995131,0.033333351422139314,0.03334026940698763,0.03334486009416796,0.03333981634367942,0.03333336264091207,0.6999717612151425,0.03333335950460427
S0283,Negative,"There was a guy on a bike, he stealed something from me, and I felt kind of screwed, but he's awesome, you know",07:04:04,0.01666684304833574,0.016668001386958398,0.3842659678546047,0.19397832906163215,0.3050778031790094,0.016669246151834592,0.016669643686080274,0.01667023328844675,0.016667256931944926,0.01666667541115312
S0283,Calm,"When I took the bus to school, my father forgot to bring me food at noon, so I called him",07:15:23,0.8999875724807512,0.01111565029556898,0.011113312746173403,0.011111244679740043,0.01111112075971821,0.011111894182677424,0.011113956487016302,0.011112131045139893,0.011111583085393395,0.01111153423782112
S0283,Calm,Looking for clothes while taking a bath,07:59:17,0.020009066619458674,0.020008951928553426,0.02001936967580924,0.020000026470837907,0.020000026007799165,0.02000002803716097,0.020000830074041753,0.8199601972893674,0.0200000193840966,0.020001484512874864
S0283,Negative,"At first, I bought a ticket to go home, but I bought the wrong ticket, then I went to get refund. It was the last bus home, so I changed the ticket",08:07:17,0.010000909532676351,0.01000011503631864,0.010002956069826556,0.0100000065635435,0.010000580095609654,0.010000805179735036,0.010001083681696481,0.9099926465266419,0.010000013728191023,0.010000883585760977
S0302,Calm,"I was tying my hair, and the rubber band fell off",06:13:22,0.03333335589884932,0.6999862679718625,0.03333336453864945,0.03333648576025725,0.0333333759816683,0.03334151313375595,0.03333556444638159,0.03333335804981868,0.03333335768476235,0.03333335653399451
S0302,Calm,Taking a plane from hangzhou to go home,07:00:35,0.020000796250913288,0.02000476612465538,0.8199929011582475,0.02000001081711132,0.020000105623997,0.020000471835307166,0.020000376477287567,0.02000054243415557,0.02000001636358213,0.020000012914743005
S0302,Negative,I had a fight with my friend,07:13:07,0.05000000333196242,0.05000000401509913,0.5499979198443249,0.05000000664151723,0.050002021715097635,0.05000000557583626,0.0500000023230631,0.050000006267569175,0.05000002637854705,0.05000000390698324
S0302,Negative,Taking a bus to  my grandma's,07:20:37,0.6999690871757471,0.0333418721684737,0.033346330272575116,0.03333335515732971,0.033333348534866115,0.03333335501267525,0.033333592453318364,0.03334236110175493,0.03333334944958662,0.03333334867367292
S0292,Positive,Went to the school recital and watched people dance,05:09:50,0.5583612348174988,0.02000709623769534,0.020000394917102298,0.020000023720722102,0.02000001714576398,0.2816100765953934,0.020007196517494677,0.020013097139696963,0.020000019377742814,0.02000084353088946
S0292,Positive,"When I met my primary school classmates, I talked about my memories and interesting past for many hours",05:32:55,0.8999867627103636,0.011111264438717485,0.011111710672213719,0.011111682527372518,0.011111125225591975,0.011119899294899732,0.011114190981666949,0.011111121488929508,0.011111121782729435,0.011111120877514997
S0292,Positive,Took a lot of friends home and party. And it was exact the time to end and say goodbye,06:02:45,0.010000603094646319,0.01000210714539398,0.01000154483512056,0.010000554405519268,0.01000129138222654,0.010000438148171649,0.9099879941781504,0.010001347963671279,0.010000886028471571,0.010003232818628515
S0292,Positive,"Attenging office hours at school, I met a senior who was two years older than me. I tried every means to meet him",07:13:05,0.9249953057161465,0.008333341380140523,0.008334003401443623,0.008333843871467196,0.008333577074101773,0.00833534569088029,0.008334144269842735,0.008333402336482535,0.008333342243332714,0.008333694016162168
S0292,Negative,"Went to rehearse the dance, but no one remembered the moves, the teacher was very angry",07:30:25,0.025002744483383313,0.7749852466583247,0.025000023778439764,0.025000020709431813,0.025000014256148888,0.02500002545642513,0.025000708824773912,0.025011188907842066,0.025000016086356127,0.025000010838874435
S0292,Negative,We went to the grave and talked about the real cause of my uncle's death. It was partly because of my brother. My father was very angry,07:40:10,0.016670822831144228,0.016672214057746805,0.016668228640414322,0.0166666894001183,0.016666687038750502,0.01666669429615934,0.8499878767548942,0.016667298873117586,0.016666704847368034,0.016666783260286595
S0311,Positive,"Translated text, there was an unknown word gactic, and the next is a word dog",05:47:28,0.016667321324551353,0.01666744662753918,0.016666678271690643,0.016668135484171336,0.016666677323077344,0.016666679281278615,0.016667541860815673,0.849994307040773,0.016668179817546282,0.016667032968556653
S0311,Positive,I saw a sword and the word 'Vichy Coconut.',06:25:58,0.033337188664720165,0.033337917279966045,0.03333337373609728,0.03333356627560643,0.033333371189756475,0.033333367424811175,0.03333690010644472,0.03334848301955962,0.6999724629199544,0.03333336938308369
S0311,Negative,"Working on a ship, I have to leave that ship",07:00:38,0.033333358086779834,0.03333337274475548,0.03333342536894214,0.03333337794681748,0.033341917187207054,0.03333752386430732,0.03333474421758377,0.0333333817270655,0.033333368867660466,0.699985529988881
S0311,Positive,A green Persian cat,07:11:46,0.03333335225949914,0.033333572057308254,0.03333337677400086,0.033333348817681734,0.03333824569780672,0.6999851149722967,0.03333867999504905,0.03333335402201749,0.03333760113980777,0.03333335426453239
S0311,Positive,Green people and cats,09:08:08,0.025000028023056845,0.3507662335311752,0.02500001531042574,0.02500001438288444,0.025000017133551586,0.4492282939828082,0.025005060810967795,0.025000311790656517,0.025000014762632687,0.025000010271841008
S0321,Negative,"Dreamed of a TV drama, called ""coloured glaze"", there was a monster in it. The specific plot is not clear, the monster was beaten but finally broke out, killed a lot of people.",05:32:03,0.3398640927169837,0.011111495695930512,0.011111635098593507,0.011116646118206655,0.01111116825789622,0.011114116501303388,0.5712361092594718,0.011111172817083506,0.011112438511842355,0.011111125022688515
S0321,Positive,"A group of people were driven to a place, doing hard labor, a group of women are saying something, and then I woke up.",07:02:16,0.011118326507226797,0.011114294825112161,0.01111222819033385,0.011111266729341093,0.011112900196134977,0.011116890198735687,0.011117903472741905,0.8999723074098853,0.011112721843031663,0.011111160627456674
